Date,Close,SMA_10,SMA_50,Signal,Position,Returns,Strategy_Returns
2021-09-22,52929.50571171576,52097.24035901947,48094.291143750364,1,0.0,0.0036967910187588604,0.0036967910187588604
2021-09-23,53104.55004807647,52287.29082506495,48291.6869898014,1,0.0,0.0033071220674929513,0.0033071220674929513
2021-09-24,53337.198274155104,52478.072291419936,48490.04493045982,1,0.0,0.004380947129163371,0.004380947129163371
2021-09-25,53508.59544659589,52667.40881395022,48687.92554200974,1,0.0,0.003213464111103237,0.003213464111103237
2021-09-26,53699.794556861954,52854.97760865083,48885.82428118413,1,0.0,0.0035732410591282626,0.0035732410591282626
2021-09-27,53902.40936840768,53041.25861639915,49083.74256693368,1,0.0,0.0037731021732527736,0.0037731021732527736
2021-09-28,54131.234834189,53232.27603166875,49281.31149857218,1,0.0,0.004245180660058523,0.004245180660058523
2021-09-29,54302.517591165415,53420.54077334811,49479.05299142724,1,0.0,0.0031642130001481306,0.0031642130001481306
2021-09-30,54525.78086620852,53617.61437721194,49676.985245707016,1,0.0,0.004111471897565,0.004111471897565
2021-10-01,54725.98552742891,53816.75722248047,49875.56667955968,1,0.0,0.0036717431284778446,0.0036717431284778446
2021-10-02,54906.35535440795,54014.44218674969,50073.944282698234,1,0.0,0.0032958717004492044,0.0032958717004492044
2021-10-03,55115.59742389321,54215.546924331364,50272.07114698771,1,0.0,0.0038108897983604173,0.0038108897983604173
2021-10-04,55319.57861780468,54413.78495869632,50470.251923147785,1,0.0,0.0037009703867065813,0.0037009703867065813
2021-10-05,55507.5742802615,54613.68284206288,50668.62371046816,1,0.0,0.003398356732896568,0.003398356732896568
2021-10-06,55708.9703219613,54814.600418572816,50867.309540106224,1,0.0,0.0036282623463770314,0.0036282623463770314
2021-10-07,55901.26405002407,55014.48588673446,51065.569405205984,1,0.0,0.0034517552012078845,0.0034517552012078845
2021-10-08,56103.53439692909,55211.71584300847,51264.166823896536,1,0.0,0.0036183501454281064,0.0036183501454281064
2021-10-09,56316.77701041952,55413.141784933876,51462.94251142105,1,0.0,0.003800876643203166,0.003800876643203166
2021-10-10,56548.49734674242,55615.41343298727,51662.33437693607,1,0.0,0.004114588025519117,0.004114588025519117
2021-10-11,56723.74103676588,55815.18898392096,51861.49175639059,1,0.0,0.0030989981740612293,0.0030989981740612293
2021-10-12,56966.401704259006,56021.193618906065,52060.64477155926,1,0.0,0.0042779383562843165,0.0042779383562843165
2021-10-13,57127.35994826855,56222.3698713436,52258.763383999176,1,0.0,0.0028254943123344756,0.0028254943123344756
2021-10-14,57324.32424636784,56422.84443419991,52457.63133943576,1,0.0,0.0034478102660029375,0.0034478102660029375
2021-10-15,57536.09059049753,56625.69606522352,52656.660040029004,1,0.0,0.0036941795112936937,0.0036941795112936937
2021-10-16,57741.71042785223,56828.97007581261,52856.065851955274,1,0.0,0.0035737540601805673,0.0035737540601805673
2021-10-17,57929.25643745582,57031.769314555786,53054.881610739685,1,0.0,0.0032480161778014605,0.0032480161778014605
2021-10-18,58125.093992448674,57233.92527410774,53253.931128919336,1,0.0,0.003380632982995291,0.003380632982995291
2021-10-19,58315.23397375549,57433.77097044134,53452.8293413017,1,0.0,0.0032712201950420017,0.0032712201950420017
2021-10-20,58503.44667861661,57629.265903628766,53651.2898128697,1,0.0,0.0032275049251422328,0.0032275049251422328
2021-10-21,58720.43872055703,57828.93567200789,53849.743823198834,1,0.0,0.0037090471461014296,0.0037090471461014296
2021-10-22,58927.579030276334,58025.053404609615,54048.820758285176,1,0.0,0.003527567474505,0.003527567474505
2021-10-23,59113.72083837112,58223.68949361986,54247.754330027754,1,0.0,0.003158823273549771,0.003158823273549771
2021-10-24,59331.712835879785,58424.42835257107,54447.23771984498,1,0.0,0.003687671735377762,0.003687671735377762
2021-10-25,59537.85882629732,58624.60517615103,54647.10536116358,1,0.0,0.0034744655187650686,0.0034744655187650686
2021-10-26,59754.1160686741,58825.84574023322,54846.59196563358,1,0.0,0.003632264354815229,0.003632264354815229
2021-10-27,59966.70864551257,59029.590961038906,55046.168428956,1,0.0,0.0035577896691525446,0.0035577896691525446
2021-10-28,60150.128745294125,59232.09443632346,55245.917647855764,1,0.0,0.003058698800126436,0.003058698800126436
2021-10-29,60338.92512449018,59434.463551396926,55445.07564956063,1,0.0,0.0031387527031823126,0.0031387527031823126
2021-10-30,60553.87099659265,59639.50598319451,55643.68370622875,1,0.0,0.0035623086035920792,0.0035623086035920792
2021-10-31,60766.07840190132,59844.06995132895,55842.12292489882,1,0.0,0.003504439960916983,0.003504439960916983
2021-11-01,60965.66037002203,60047.87808530351,56041.16153091768,1,0.0,0.003284430612762179,0.003284430612762179
2021-11-02,61168.0069176882,60253.30669323524,56240.440761519,1,0.0,0.003319024946798921,0.003319024946798921
2021-11-03,61393.56021560397,60459.49143120764,56439.72429361897,1,0.0,0.0036874390597569917,0.0036874390597569917
2021-11-04,61581.728787827255,60663.87842736065,56639.054264949664,1,0.0,0.0030649561869757758,0.0030649561869757758
2021-11-05,61792.67073545066,60867.73389403829,56838.42554746156,1,0.0,0.0034253982760077406,0.0034253982760077406
2021-11-06,61988.62688240198,61069.92571772724,57037.40609929111,1,0.0,0.0031711875311273285,0.0031711875311273285
2021-11-07,62184.27325833743,61273.340169031566,57236.670350828,1,0.0,0.003156165667399069,0.003156165667399069
2021-11-08,62406.24879537718,61480.072536120264,57436.3979232481,1,0.0,0.0035696410910452947,0.0035696410910452947
2021-11-09,62622.75712235694,61686.9611486967,57637.75216914384,1,0.0,0.003469337304500719,0.003469337304500719
2021-11-10,62839.02731507695,61894.256040014254,57839.8415739505,1,0.0,0.003453539937525285,0.003453539937525285
2021-11-11,63065.136891220034,62104.20369213406,58042.554197540594,1,0.0,0.003598234820048507,0.003598234820048507
2021-11-12,63265.55696805269,62313.95869717051,58245.774335940114,1,0.0,0.0031779852817628296,0.0031779852817628296
2021-11-13,63479.19602747859,62522.522278357974,58448.614291006576,1,0.0,0.003376862066254871,0.003376862066254871
2021-11-14,63672.99069234672,62731.648468809915,58651.9021959216,1,0.0,0.003052884677119172,0.003052884677119172
2021-11-15,63879.47401939649,62940.3287972045,58855.495785172294,1,0.0,0.0032428715033576694,0.0032428715033576694
2021-11-16,64076.871158309135,63149.15322479522,59058.98502097032,1,0.0,0.003090149722471125,0.003090149722471125
2021-11-17,64278.81107760899,63358.60700672236,59261.93654583871,1,0.0,0.003151525903955843,0.003151525903955843
2021-11-18,64490.714218117726,63567.05354899643,59465.70047837776,1,0.0,0.0032966250768529104,0.0032966250768529104
2021-11-19,64674.34980445306,63772.21281720605,59668.67185714265,1,0.0,0.0028474732922671997,0.0028474732922671997
2021-11-20,64916.19754996677,63979.92984069502,59872.47609759341,1,0.0,0.0037394692988017564,0.0037394692988017564
2021-11-21,65096.077202336775,64183.0238718067,60076.27053455199,1,0.0,0.0027709517679552764,0.0027709517679552764
2021-11-22,65271.79343008102,64383.647518009515,60279.39445467575,1,0.0,0.0026993366619938453,0.0026993366619938453
2021-11-23,65494.95564755103,64585.22348001677,60482.90199527067,1,0.0,0.003418968680691359,0.003418968680691359
2021-11-24,65710.78890143028,64789.003300925135,60686.96628769405,1,0.0,0.0032954179714344,0.0032954179714344
2021-11-25,65923.27129777132,64993.38302876261,60891.25230721025,1,0.0,0.003233599837916712,0.003233599837916712
2021-11-26,66135.8382079566,65199.27973372736,61095.9437903689,1,0.0,0.0032244593752808193,0.0032244593752808193
2021-11-27,66335.59327249967,65404.95795321643,61300.584967880306,1,0.0,0.003020375487114091,0.003020375487114091
2021-11-28,66517.64818506995,65607.65134991166,61504.60239137332,1,0.0,0.0027444529186981814,0.0027444529186981814
2021-11-29,66719.16427623383,65812.13279708973,61708.01572996315,1,0.0,0.003029513169245046,0.003029513169245046
2021-11-30,66905.6210420036,66011.07514629341,61911.6533300679,1,0.0,0.002794650799248455,0.002794650799248455
2021-12-01,67125.12343667194,66213.97976972692,62114.82776471617,1,0.0,0.0032807765812463696,0.0032807765812463696
2021-12-02,67322.1822890419,66419.01865562302,62318.72421153163,1,0.0,0.002935694450616033,0.002935694450616033
2021-12-03,67505.67234510605,66620.0903253785,62522.351173506395,1,0.0,0.002725551219898925,0.002725551219898925
2021-12-04,67699.244628273,66818.93589806279,62725.614254261905,1,0.0,0.0028674965590647084,0.0028674965590647084
2021-12-05,67907.5032573585,67017.3590940215,62928.93011085203,1,0.0,0.0030762326851507815,0.0030762326851507815
2021-12-06,68096.22876630243,67213.39814985609,63132.26955742897,1,0.0,0.0027791554672345065,0.0027791554672345065
2021-12-07,68279.7843583911,67407.81725844523,63335.36336474781,1,0.0,0.0026955324166131334,0.0026955324166131334
2021-12-08,68484.65810262095,67604.51825020033,63538.75184732512,1,0.0,0.003000503679895905,0.003000503679895905
2021-12-09,68689.55743404312,67801.55756598126,63742.47406243364,1,0.0,0.0029919012096861763,0.0029919012096861763
2021-12-10,68879.4185705357,67998.93731883446,63945.65365943322,1,0.0,0.002764046582697466,0.002764046582697466
2021-12-11,69069.99780442333,68193.42475560961,64148.502034916164,1,0.0,0.0027668531158182574,0.0027668531158182574
2021-12-12,69274.63880317048,68388.67040702247,64351.72039421215,1,0.0,0.0029628059251805006,0.0029628059251805006
2021-12-13,69445.67711634054,68582.67088414592,64553.999679821354,1,0.0,0.0024689888843163477,0.0024689888843163477
2021-12-14,69617.527840853,68774.49920540392,64755.59306011247,1,0.0,0.0024746065075378354,0.0024746065075378354
2021-12-15,69803.15895642796,68964.06477531086,64956.57391786756,1,0.0,0.0026664422212652195,0.0026664422212652195
2021-12-16,69998.89001339371,69154.33090002,65157.217545225176,1,0.0,0.002804042967280873,0.002804042967280873
2021-12-17,70205.10816470567,69346.86328065145,65358.317133613404,1,0.0,0.0029460203050719613,0.0029460203050719613
2021-12-18,70434.61528904467,69541.8589992938,65560.2309369045,1,0.0,0.0032690943770155023,0.0032690943770155023
2021-12-19,70651.76848150871,69738.08010404037,65762.18888660282,1,0.0,0.0030830464761240073,0.0030830464761240073
2021-12-20,70848.56971090945,69934.99521807776,65963.83871278298,1,0.0,0.002785510308241479,0.002785510308241479
2021-12-21,71048.18938675139,70132.81437631056,66165.48929311757,1,0.0,0.0028175540685784206,0.0028175540685784206
2021-12-22,71228.13879945863,70328.16437593938,66366.69193075298,1,0.0,0.002532779712762112,0.002532779712762112
2021-12-23,71427.76853673877,70526.3735179792,66567.37609717567,1,0.0,0.0028026808034702366,0.0028026808034702366
2021-12-24,71621.99536396038,70726.82027028993,66768.18142869834,1,0.0,0.002719206146300168,0.002719206146300168
2021-12-25,71828.44973516715,70929.34934816384,66968.89700869267,1,0.0,0.0028825554238978146,0.0028825554238978146
2021-12-26,72011.9051162961,71130.65085845409,67169.36257337054,1,0.0,0.00255407685680753,0.00255407685680753
2021-12-27,72222.29204658091,71332.36924664161,67370.12294913542,1,0.0,0.0029215576222438866,0.0029215576222438866
2021-12-28,72452.94682484097,71534.20240022126,67571.05690972469,1,0.0,0.003193678457494631,0.003193678457494631
2021-12-29,72650.77162187183,71734.10271425755,67771.617199715,1,0.0,0.002730389938577771,0.002730389938577771
2021-12-30,72858.8058563138,71935.12632879798,67972.01277053973,1,0.0,0.0028634827930629214,0.0028634827930629214
2021-12-31,73072.60873614803,72137.56826373766,68172.16220743829,1,0.0,0.0029344823500934147,0.0029344823500934147
2022-01-01,73264.58432671032,72341.21281646282,68372.14275461144,1,0.0,0.00262718950209484,0.00262718950209484
2022-01-02,73469.06617634653,72545.3425804236,68571.9401575888,1,0.0,0.0027910053884201425,0.0027910053884201425
2022-01-03,73669.31802436216,72750.07484646379,68771.8667042291,1,0.0,0.0027256620838893575,0.0027256620838893575
2022-01-04,73871.27154633314,72954.35702758038,68971.70265476784,1,0.0,0.002741351859727903,0.002741351859727903
2022-01-05,74055.81135065603,73158.74765101637,69171.28145861477,1,0.0,0.0024981268152011182,0.0024981268152011182
2022-01-06,74256.30155414122,73362.14860177241,69370.83126814543,1,0.0,0.002707285219465838,0.002707285219465838
2022-01-07,74466.26151996612,73563.48007128491,69570.3422141824,1,0.0,0.0028275036788873997,0.0028275036788873997
2022-01-08,74695.28439212202,73767.93134830994,69770.76090593578,1,0.0,0.0030755253114793657,0.0030755253114793657
2022-01-09,74914.46980864373,73973.49774354293,69970.72635110932,1,0.0,0.002934394296848275,0.002934394296848275
2022-01-10,75157.53345779396,74181.99021570753,70171.95547621846,1,0.0,0.00324454874700586,0.00324454874700586
2022-01-11,75342.1865065362,74389.75043369012,70373.36333774756,1,0.0,0.002456880105650816,0.002456880105650816
2022-01-12,75559.63291927062,74598.80710798252,70574.65688318195,1,0.0,0.0028861176296701707,0.0028861176296701707
2022-01-13,75763.29975938538,74808.20528148484,70775.70710034105,1,0.0,0.002695445070946434,0.002695445070946434
2022-01-14,76007.09581804974,75021.7877086565,70977.38359074663,1,0.0,0.003217864842722351,0.003217864842722351
2022-01-15,76190.92985234264,75235.29955882517,71178.48542363434,1,0.0,0.002418643053182512,0.002418643053182512
2022-01-16,76374.13541549903,75447.08294496094,71379.25626649433,1,0.0,0.0024045586989347445,0.0024045586989347445
2022-01-17,76562.14756259015,75656.67154922335,71580.14625404474,1,0.0,0.002461725374281132,0.002461725374281132
2022-01-18,76719.66964810395,75859.11007482154,71780.15636148214,1,0.0,0.002057440791940035,0.002057440791940035
2022-01-19,76909.15454767033,76058.57854872421,71980.22703159548,1,0.0,0.0024698346647671343,0.0024698346647671343
2022-01-20,77093.97189443925,76252.22239238872,72179.60400075081,1,0.0,0.002403060440020477,0.002403060440020477
2022-01-21,77296.97977016878,76447.70171875198,72379.09995037335,1,0.0,0.0026332522600793773,0.0026332522600793773
2022-01-22,77503.81488968432,76642.11991579336,72579.06280126491,1,0.0,0.002675849950807052,0.002675849950807052
2022-01-23,77741.33830646863,76839.92377050169,72779.90467482882,1,0.0,0.0030646674247247763,0.0030646674247247763
2022-01-24,77960.34678323235,77035.24886701994,72980.9615453463,1,0.0,0.0028171431253261048,0.0028171431253261048
2022-01-25,78148.8087101191,77231.03675279758,73182.01314422264,1,0.0,0.0024174074983371874,0.0024174074983371874
2022-01-26,78330.84041669214,77426.70725291691,73383.03426538866,1,0.0,0.0023292959877130315,0.0023292959877130315
2022-01-27,78540.67880012227,77624.56037667011,73584.1546793387,1,0.0,0.002678873127287762,0.002678873127287762
2022-01-28,78714.27413598186,77824.0208254579,73784.64901337746,1,0.0,0.0022102601927005416,0.0022102601927005416
2022-01-29,78950.90331129894,78028.19570182076,73986.07870819274,1,0.0,0.003006178713003127,0.003006178713003127
2022-01-30,79174.49211371336,78236.24772374818,74188.16859437853,1,0.0,0.0028319980270881118,0.0028319980270881118
2022-01-31,79365.10860067127,78443.06060679842,74389.97799032855,1,0.0,0.002407549222849914,0.002407549222849914
2022-02-01,79530.84591008945,78645.76370883893,74591.68136620353,1,0.0,0.0020882893294091875,0.0020882893294091875
2022-02-02,79757.92335757276,78847.42221394935,74794.48927653792,1,0.0,0.0028552122749960773,0.0028552122749960773
2022-02-03,79955.6325606677,79046.9507916929,74997.5387486227,1,0.0,0.002478865983114531,0.002478865983114531
2022-02-04,80180.38888690717,79250.1088093717,75201.16872609299,1,0.0,0.0028110130461282967,0.0028110130461282967
2022-02-05,80348.50033373128,79451.87480107561,75404.0365694735,1,0.0,0.0020966653960887704,0.0020966653960887704
2022-02-06,80536.51283327221,79651.4582043906,75606.07452035804,1,0.0,0.0023399627716760296,0.0023399627716760296
2022-02-07,80736.61770726657,79853.69256151907,75807.77150487319,1,0.0,0.002484647856663802,0.002484647856663802
2022-02-08,80937.55731914187,80052.35796230336,76009.55125703785,1,0.0,0.0024888287072397652,0.0024888287072397652
2022-02-09,81128.55600971228,80247.76435190326,76211.15858949706,1,0.0,0.0023598277103582532,0.0023598277103582532
2022-02-10,81341.01300835922,80445.35479267206,76413.41607367508,1,0.0,0.0026187696305295383,0.0026187696305295383
2022-02-11,81519.66059977157,80644.23626164027,76615.25391493573,1,0.0,0.00219627940205247,0.00219627940205247
2022-02-12,81716.81301007114,80840.12522689012,76817.15026785796,1,0.0,0.002418464562401912,0.002418464562401912
2022-02-13,81919.21892270538,81036.48386309386,77018.96565160871,1,0.0,0.0024769188270874487,0.0024769188270874487
2022-02-14,82129.50769938655,81231.3957443418,77221.31770327053,1,0.0,0.0025670261441286257,0.0025670261441286257
2022-02-15,82343.73999694832,81430.91971066351,77423.74666227787,1,0.0,0.002608469276912162,0.002608469276912162
2022-02-16,82521.24715511156,81629.39314284743,77625.11266888327,1,0.0,0.002155684915086553,0.002155684915086553
2022-02-17,82690.56487169684,81824.78785929047,77825.90853387979,1,0.0,0.0020518075334832186,0.0020518075334832186
2022-02-18,82916.11840813482,82022.64396818976,78027.05478491621,1,0.0,0.0027276816501127232,0.0027276816501127232
2022-02-19,83122.76468837442,82222.06483605599,78228.05790396074,1,0.0,0.0024922329241514607,0.0024922329241514607
2022-02-20,83307.79495764329,82418.74303098439,78428.9221165794,1,0.0,0.002225987910322136,0.002225987910322136
2022-02-21,83538.81799715373,82620.6587707226,78630.31715299553,1,0.0,0.002773126327829223,0.002773126327829223
2022-02-22,83741.1314898396,82823.09061869945,78831.75342230509,1,0.0,0.0024217902232319677,0.0024217902232319677
2022-02-23,83964.71743352087,83027.64046978099,79033.62234004884,1,0.0,0.0026699656393871507,0.0026699656393871507
2022-02-24,84166.06780314907,83231.29648015725,79235.8274690987,1,0.0,0.002398035458019754,0.002398035458019754
2022-02-25,84407.28276164671,83437.65075662709,79438.84709324881,1,0.0,0.002865940690752078,0.002865940690752078
2022-02-26,84642.38957849558,83649.7649989655,79642.36965441941,1,0.0,0.0027853854449120252,0.0027853854449120252
2022-02-27,84837.410295526,83864.44954134841,79845.21217248747,1,0.0,0.0023040549540436217,0.0023040549540436217
2022-02-28,85056.8417145451,84078.52187198945,80048.05961060552,1,0.0,0.0025864936029367236,0.0025864936029367236
2022-03-01,85269.7492335368,84293.22032650567,80250.30392612037,1,0.0,0.002503120439226292,0.002503120439226292
2022-03-02,85497.12186468745,84512.15301721009,80453.40263328339,1,0.0,0.0026665099076099708,0.0026665099076099708
2022-03-03,85677.82339547585,84726.0535570423,80655.7664428075,1,0.0,0.0021135393431650495,0.0021135393431650495
2022-03-04,85891.54442467581,84941.09485052593,80858.3313361133,1,0.0,0.0024944731405402987,0.0024944731405402987
2022-03-05,86112.7129144128,85155.89439861511,81060.44367804057,1,0.0,0.002574973953704429,0.002574973953704429
2022-03-06,86277.53812468433,85367.04143076864,81262.17584348739,1,0.0,0.0019140636114363119,0.0019140636114363119
2022-03-07,86453.87295443102,85571.70045004706,81463.77059426604,1,0.0,0.0020438092414256648,0.0020438092414256648
2022-03-08,86613.08831087581,85768.7703232851,81664.78940923174,1,0.0,0.001841622023442735,0.001841622023442735
2022-03-09,86807.70017418692,85965.79931115119,81866.55001975341,1,0.0,0.0022469105663638356,0.0022469105663638356
2022-03-10,87022.05101930283,86162.32024162696,82068.80794918606,1,0.0,0.002469260730163292,0.002469260730163292
2022-03-11,87252.09816034476,86360.55513430775,82271.97047450417,1,0.0,0.0026435499778199034,0.0026435499778199034
2022-03-12,87453.58005595315,86556.20095343432,82475.10248021985,1,0.0,0.002309192556471551,0.002309192556471551
2022-03-13,87686.15236686457,86757.0338505732,82678.74922976346,1,0.0,0.0026593801049954457,0.0026593801049954457
2022-03-14,87858.55033770028,86953.73444187564,82881.0934703881,1,0.0,0.0019660797763645377,0.0019660797763645377
2022-03-15,88024.48268891317,87144.91141932568,83082.37618850172,1,0.0,0.0018886306520549123,0.0018886306520549123
2022-03-16,88223.37173493524,87339.49478035078,83283.86744899803,1,0.0,0.0022594741820292086,0.0022594741820292086
2022-03-17,88431.05304391403,87537.21278929908,83485.87170154248,1,0.0,0.00235403958038205,0.00235403958038205
2022-03-18,88630.39914895214,87738.9438731067,83687.66610851906,1,0.0,0.002254254565295266,0.002254254565295266
2022-03-19,88789.05030695135,87937.07888638314,83889.16163193846,1,0.0,0.0017900309546454718,0.0017900309546454718
2022-03-20,88987.2679061611,88133.60057506898,84089.8889238357,1,0.0,0.002232455449455717,0.002232455449455717
2022-03-21,89161.178516151,88324.5086106496,84289.62265188446,1,0.0,0.0019543313788810135,0.0019543313788810135
2022-03-22,89374.5719671276,88516.60780176705,84489.81191921356,1,0.0,0.0023933448898720844,0.0023933448898720844
2022-03-23,89581.90393204954,88706.18295828554,84690.83307965279,1,0.0,0.0023198093188987468,0.0023198093188987468
2022-03-24,89763.10633632299,88896.63855814781,84890.93673922779,1,0.0,0.002022756788144342,0.002022756788144342
2022-03-25,89952.82899797626,89089.47318905413,85090.88066797396,1,0.0,0.00211359287124524,0.00211359287124524
2022-03-26,90131.64472753849,89280.30048831445,85289.90578478659,1,0.0,0.0019878833334552315,0.0019878833334552315
2022-03-27,90330.39114559302,89470.23429848235,85489.54360102382,1,0.0,0.0022050681384471194,0.0022050681384471194
2022-03-28,90549.49399200304,89662.14378278745,85689.80322419845,1,0.0,0.002425571766393464,0.002425571766393464
2022-03-29,90729.77947107634,89856.21669919994,85889.66645947464,1,0.0,0.0019910158646410103,0.0019910158646410103
2022-03-30,90939.8604013867,90051.4759487225,86089.71252111952,1,0.0,0.0023154573011756607,0.0023154573011756607
2022-03-31,91129.25524901925,90248.28362200932,86289.72650590567,1,0.0,0.0020826384249612584,0.0020826384249612584
2022-04-01,91313.397792374,90442.16620453396,86489.17420158596,1,0.0,0.002020674292262825,0.002020674292262825
2022-04-02,91511.25718517492,90635.1015298465,86689.00613329402,1,0.0,0.0021668166729575944,0.0021668166729575944
2022-04-03,91690.55233872651,90827.84613008685,86888.48091986711,1,0.0,0.001959268827318006,0.001959268827318006
2022-04-04,91879.4793526196,91020.51116555119,87087.68612846542,1,0.0,0.002060485067154394,0.002060485067154394
2022-04-05,92055.5217947678,91212.89887227412,87286.20641037304,1,0.0,0.0019160147988277476,0.0019160147988277476
2022-04-06,92294.81629742614,91409.34138745743,87485.22793638261,1,0.0,0.00259945843544096,0.00259945843544096
2022-04-07,92495.52156846556,91603.94414510368,87684.71342464969,1,0.0,0.0021746104395792276,0.0021746104395792276
2022-04-08,92681.52705830571,91799.11890382662,87884.53266838187,1,0.0,0.002010967522384055,0.002010967522384055
2022-04-09,92885.8066565204,91993.71352933999,88083.92643334957,1,0.0,0.0022041026372621175,0.0022041026372621175
2022-04-10,93083.56009552655,92189.14401399072,88283.14234149262,1,0.0,0.0021289952267671275,0.0021289952267671275
2022-04-11,93279.1407035359,92385.71830510692,88482.56925641047,1,0.0,0.0021011294347641485,0.0021011294347641485
2022-04-12,93491.42403753677,92583.73499034309,88681.62137721812,1,0.0,0.002275785694419552,0.002275785694419552
2022-04-13,93706.57419173772,92785.3371756442,88880.93023125609,1,0.0,0.0023012822450385606,0.0023012822450385606
2022-04-14,93895.9641687855,92986.9856572608,89079.55516596138,1,0.0,0.0020210959442426013,0.0020210959442426013
2022-04-15,94084.4478039726,93189.87825818128,89277.92276597786,1,0.0,0.0020073667367457304,0.0020073667367457304
2022-04-16,94278.94677002958,93388.29130544163,89475.35604614552,1,0.0,0.0020672807312662744,0.0020672807312662744
2022-04-17,94432.90834673488,93582.02998326856,89671.1664215103,1,0.0,0.0016330430279503094,0.0016330430279503094
2022-04-18,94602.6045254909,93774.13772998707,89866.4703061096,1,0.0,0.0017970025675047019,0.0017970025675047019
2022-04-19,94829.9420108398,93968.55126541902,90061.93231203548,1,0.0,0.002403078503907974,0.002403078503907974
2022-04-20,95062.8413651098,94166.47939237734,90257.79415466695,1,0.0,0.002455968540435949,0.002455968540435949
2022-04-21,95257.86064431869,94364.35138645562,90453.00893025959,1,0.0,0.0020514774901359,0.0020514774901359
2022-04-22,95469.3917835798,94562.14816105993,90648.84029802163,1,0.0,0.002220616102758699,0.002220616102758699
2022-04-23,95675.61678667068,94759.05242055323,90844.52174526155,1,0.0,0.0021601164440050447,0.0021601164440050447
2022-04-24,95937.19440283978,94963.17544395865,91041.0113750301,1,0.0,0.0027340050156388074,0.0027340050156388074
2022-04-25,96159.58590106848,95170.68925366824,91238.65233055777,1,0.0,0.0023180946619605347,0.0023180946619605347
2022-04-26,96357.02754923886,95378.49733158917,91436.71542245394,1,0.0,0.002053270574329469,0.002053270574329469
2022-04-27,96537.91674042684,95588.99817095837,91635.21199104495,1,0.0,0.0018772807317612994,0.0018772807317612994
2022-04-28,96705.7878140217,95799.31649981145,91833.17374384163,1,0.0,0.0017389133644374333,0.0017389133644374333
2022-04-29,96909.85708673904,96007.30800740137,92030.92986519037,1,0.0,0.0021102074377366,0.0021102074377366
2022-04-30,97094.73007183336,96210.49687807373,92227.78250342015,1,0.0,0.0019076798857400323,0.0019076798857400323
2022-05-01,97266.2849976414,96411.339313406,92424.0366022539,1,0.0,0.001766881947981247,0.001766881947981247
2022-05-02,97453.35353995656,96609.73548904367,92619.38062571574,1,0.0,0.001923261922871733,0.001923261922871733
2022-05-03,97631.72257988428,96805.34606836503,92814.84407055943,1,0.0,0.0018303017130609778,0.0018303017130609778
2022-05-04,97865.46541258572,96998.17316933963,93011.66372503288,1,0.0,0.002394127917902722,0.002394127917902722
2022-05-05,98083.0982077247,97190.52440000525,93208.85825448867,1,0.0,0.00222379563844588,0.00222379563844588
2022-05-06,98282.93875489837,97383.1155205712,93405.89596870836,1,0.0,0.002037461609852853,0.002037461609852853
2022-05-07,98512.53763767616,97580.57761029612,93603.53873848284,1,0.0,0.002336101114664091,0.002336101114664091
2022-05-08,98714.08500382912,97781.40732927687,93802.0394324204,1,0.0,0.0020459057393713564,0.0020459057393713564
2022-05-09,98896.85931980256,97980.10755258323,94000.23126069322,1,0.0,0.0018515525516580311,0.0018515525516580311
2022-05-10,99127.32180134796,98183.3667255347,94199.55412639715,1,0.0,0.00233033165188945,0.00233033165188945
2022-05-11,99338.10000222165,98390.54822599271,94398.82468709904,1,0.0,0.0021263380977454283,0.0021263380977454283
2022-05-12,99517.35507913512,98596.94837991057,94597.53371004075,1,0.0,0.0018044947196438343,0.0018044947196438343
2022-05-13,99713.54830557344,98805.13095247948,94796.54254942578,1,0.0,0.0019714473549092837,0.0019714473549092837
2022-05-14,99896.03594050574,99008.18800527148,94995.40668827634,1,0.0,0.0018301187555080922,0.0018301187555080922
2022-05-15,100068.37994588644,99206.71617908766,95194.1413926433,1,0.0,0.0017252336767730192,0.0017252336767730192
2022-05-16,100286.90349683708,99407.11265328153,95393.2716396682,1,0.0,0.0021837422677255525,0.0021837422677255525
2022-05-17,100525.09182964648,99608.36807247857,95592.78359642105,1,0.0,0.002375069171588473,0.002375069171588473
2022-05-18,100697.1204781701,99806.67161991265,95792.13041656293,1,0.0,0.0017113005856801422,0.0017113005856801422
2022-05-19,100908.37986290392,100007.82367422279,95991.50080579327,1,0.0,0.002097968479442436,0.002097968479442436
2022-05-20,101095.36701152148,100204.62819524013,96190.82304104332,1,0.0,0.0018530388543707144,0.0018530388543707144
2022-05-21,101285.62450384618,100399.38064540259,96390.26757527277,1,0.0,0.0018819605482318646,0.0018819605482318646
2022-05-22,101473.7766253614,100595.02280002522,96589.5179640765,1,0.0,0.0018576389535720494,0.0018576389535720494
2022-05-23,101656.4968099678,100789.31765046465,96788.83685350133,1,0.0,0.0018006640797552098,0.0018006640797552098
2022-05-24,101857.46724252668,100985.46078066676,96988.39661129945,1,0.0,0.0019769561106808275,0.0019769561106808275
2022-05-25,102040.84824019848,101182.70761009796,97188.10314020808,1,0.0,0.0018003687175449645,0.0018003687175449645
2022-05-26,102246.25737671406,101378.64299808565,97387.13196179383,1,0.0,0.0020130089082761593,0.0020130089082761593
2022-05-27,102445.25261452507,101570.65907657352,97586.12658271502,1,0.0,0.0019462349323735584,0.0019462349323735584
